id_lancamento;data;ano;mes;trimestre;grupo_dre;conta_contabil;natureza;valor;filial_id;filial_nome;regiao;centro_custo_id;centro_custo;produto_id;produto_nome;categoria_produto
L002162;2024-10-17;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-10090,04;F002;Filial Rio de Janeiro;Sudeste;CC007;RH;P001;Software Premium;SaaS
L002726;2024-10-17;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;122645,62;F009;Filial Manaus;Norte;CC002;Marketing;P010;Implantação;Serviços
L003082;2024-10-17;2024;10;Q4;Outras Receitas;Venda de Ativo Imobilizado;Receita;10636,2;F008;Filial Brasília;Centro-Oeste;CC004;Logística;;;
L003190;2024-10-17;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-10706,07;F009;Filial Manaus;Norte;CC005;Tecnologia;;;
L003205;2024-10-17;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-17700,41;F001;Matriz São Paulo;Sudeste;CC008;Administrativo;;;
L003624;2024-10-17;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;178091,22;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;P006;Hardware Servidor;Produtos
L003661;2024-10-17;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-19755,34;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P006;Hardware Servidor;Produtos
L003666;2024-10-17;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-25431,03;F009;Filial Manaus;Norte;CC003;Operações;P009;Licença Anual;SaaS
L003885;2024-10-17;2024;10;Q4;Deduções;Devoluções de Vendas;Despesa;-3883,57;F009;Filial Manaus;Norte;CC009;Diretoria;P005;Treinamento Corporativo;Serviços
L004023;2024-10-17;2024;10;Q4;Outras Despesas;Provisões e Contingências;Despesa;-5191,72;F007;Filial Recife;Nordeste;CC003;Operações;;;
L004145;2024-10-17;2024;10;Q4;Despesas Administrativas;Energia Elétrica;Despesa;-2453,89;F005;Filial Porto Alegre;Sul;CC003;Operações;;;
L004162;2024-10-17;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;110466,94;F005;Filial Porto Alegre;Sul;CC008;Administrativo;P005;Treinamento Corporativo;Serviços
L004218;2024-10-17;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-55202,57;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P008;Suporte Técnico;Serviços
L004575;2024-10-17;2024;10;Q4;Outras Receitas;Venda de Ativo Imobilizado;Receita;16810,3;F005;Filial Porto Alegre;Sul;CC003;Operações;;;
L004709;2024-10-17;2024;10;Q4;Impostos sobre Lucro;CSLL;Despesa;-13026,25;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L004948;2024-10-17;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-17298,6;F002;Filial Rio de Janeiro;Sudeste;CC008;Administrativo;;;
L000058;2024-10-18;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-23203,85;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;;;
L000369;2024-10-18;2024;10;Q4;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-8766,51;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L001353;2024-10-18;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-8604,98;F009;Filial Manaus;Norte;CC005;Tecnologia;;;
L001523;2024-10-18;2024;10;Q4;Receitas Financeiras;Juros Recebidos;Receita;2965,06;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L001681;2024-10-18;2024;10;Q4;Despesas Financeiras;IOF;Despesa;-1395,07;F004;Filial Curitiba;Sul;CC006;Financeiro;;;
L001917;2024-10-18;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-40887,87;F006;Filial Salvador;Nordeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L002660;2024-10-18;2024;10;Q4;Outras Despesas;Provisões e Contingências;Despesa;-2343,8;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L002921;2024-10-18;2024;10;Q4;Despesas Administrativas;Viagens e Hospedagem;Despesa;-3730,79;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;;;
L003084;2024-10-18;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-5441,72;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;;;
L003569;2024-10-18;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-13565,19;F004;Filial Curitiba;Sul;CC001;Comercial;;;
L003854;2024-10-18;2024;10;Q4;Despesas Administrativas;Energia Elétrica;Despesa;-6784,42;F006;Filial Salvador;Nordeste;CC002;Marketing;;;
L004077;2024-10-18;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;42338,89;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;P010;Implantação;Serviços
L004231;2024-10-18;2024;10;Q4;Deduções;PIS/COFINS;Despesa;-33383,03;F003;Filial Belo Horizonte;Sudeste;CC007;RH;P009;Licença Anual;SaaS
L000140;2024-10-19;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;121061,63;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;P010;Implantação;Serviços
L000156;2024-10-19;2024;10;Q4;Deduções;ISS;Despesa;-8299,24;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P008;Suporte Técnico;Serviços
L000308;2024-10-19;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-49921,24;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P010;Implantação;Serviços
L000463;2024-10-19;2024;10;Q4;Despesas Administrativas;Materiais de Escritório;Despesa;-1304,89;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;;;
L000596;2024-10-19;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-16034,96;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P010;Implantação;Serviços
L001506;2024-10-19;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;184417,82;F008;Filial Brasília;Centro-Oeste;CC007;RH;P009;Licença Anual;SaaS
L001593;2024-10-19;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-8002,19;F008;Filial Brasília;Centro-Oeste;CC005;Tecnologia;P002;Software Standard;SaaS
L001904;2024-10-19;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;111388,13;F006;Filial Salvador;Nordeste;CC007;RH;P002;Software Standard;SaaS
L001988;2024-10-19;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;144172,24;F006;Filial Salvador;Nordeste;CC008;Administrativo;P007;Equipamento Rede;Produtos
L002635;2024-10-19;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-41146,56;F007;Filial Recife;Nordeste;CC004;Logística;P009;Licença Anual;SaaS
L002767;2024-10-19;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-4847,5;F009;Filial Manaus;Norte;CC007;RH;;;
L003088;2024-10-19;2024;10;Q4;Despesas Administrativas;Materiais de Escritório;Despesa;-1772,55;F002;Filial Rio de Janeiro;Sudeste;CC008;Administrativo;;;
L003911;2024-10-19;2024;10;Q4;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-7087,81;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L004026;2024-10-19;2024;10;Q4;Despesas Financeiras;Tarifas Bancárias;Despesa;-645,55;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L000104;2024-10-20;2024;10;Q4;Despesas Administrativas;Energia Elétrica;Despesa;-2792,9;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;;;
L000598;2024-10-20;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-2588,06;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L000599;2024-10-20;2024;10;Q4;Deduções;PIS/COFINS;Despesa;-34335,08;F007;Filial Recife;Nordeste;CC001;Comercial;P007;Equipamento Rede;Produtos
L000728;2024-10-20;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;78069,97;F007;Filial Recife;Nordeste;CC009;Diretoria;P009;Licença Anual;SaaS
L000926;2024-10-20;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;144657,3;F005;Filial Porto Alegre;Sul;CC004;Logística;P010;Implantação;Serviços
L000974;2024-10-20;2024;10;Q4;Despesas Administrativas;Energia Elétrica;Despesa;-4807,95;F007;Filial Recife;Nordeste;CC003;Operações;;;
L001414;2024-10-20;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-17257,94;F008;Filial Brasília;Centro-Oeste;CC002;Marketing;;;
L001420;2024-10-20;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-38349,02;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P001;Software Premium;SaaS
L001794;2024-10-20;2024;10;Q4;Impostos sobre Lucro;CSLL;Despesa;-11956,58;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L001924;2024-10-20;2024;10;Q4;Deduções;ICMS sobre Vendas;Despesa;-55061,85;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;P002;Software Standard;SaaS
L002116;2024-10-20;2024;10;Q4;CMV;Custo Matéria-Prima;Despesa;-75989,47;F007;Filial Recife;Nordeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L003163;2024-10-20;2024;10;Q4;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-2396,19;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L003380;2024-10-20;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-13837,09;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;P005;Treinamento Corporativo;Serviços
L003453;2024-10-20;2024;10;Q4;Outras Receitas;Venda de Ativo Imobilizado;Receita;9979,0;F004;Filial Curitiba;Sul;CC002;Marketing;;;
L003785;2024-10-20;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-10742,17;F001;Matriz São Paulo;Sudeste;CC001;Comercial;;;
L003891;2024-10-20;2024;10;Q4;Despesas Financeiras;IOF;Despesa;-781,43;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L004024;2024-10-20;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;144215,78;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;P007;Equipamento Rede;Produtos
L004352;2024-10-20;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-26027,59;F005;Filial Porto Alegre;Sul;CC003;Operações;P002;Software Standard;SaaS
L004361;2024-10-20;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-12866,53;F001;Matriz São Paulo;Sudeste;CC004;Logística;;;
L004720;2024-10-20;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-10537,27;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P006;Hardware Servidor;Produtos
L004922;2024-10-20;2024;10;Q4;Receitas Financeiras;Rendimentos de Aplicações;Receita;3545,45;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L000012;2024-10-21;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-11102,63;F003;Filial Belo Horizonte;Sudeste;CC009;Diretoria;;;
L000128;2024-10-21;2024;10;Q4;CMV;Custo Matéria-Prima;Despesa;-32620,34;F001;Matriz São Paulo;Sudeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L000498;2024-10-21;2024;10;Q4;Despesas Comerciais;Comissões de Vendas;Despesa;-8411,24;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;;;
L001041;2024-10-21;2024;10;Q4;Outras Despesas;Provisões e Contingências;Despesa;-812,67;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L001047;2024-10-21;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-1676,14;F002;Filial Rio de Janeiro;Sudeste;CC002;Marketing;;;
L001137;2024-10-21;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;190185,12;F004;Filial Curitiba;Sul;CC009;Diretoria;P004;Consultoria Técnica;Serviços
L001812;2024-10-21;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-11343,65;F007;Filial Recife;Nordeste;CC007;RH;;;
L002051;2024-10-21;2024;10;Q4;Despesas Administrativas;Honorários Contábeis;Despesa;-5233,65;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;;;
L002181;2024-10-21;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-15744,31;F005;Filial Porto Alegre;Sul;CC004;Logística;P008;Suporte Técnico;Serviços
L002235;2024-10-21;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-32797,32;F004;Filial Curitiba;Sul;CC001;Comercial;;;
L002619;2024-10-21;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;243429,18;F009;Filial Manaus;Norte;CC009;Diretoria;P004;Consultoria Técnica;Serviços
L002700;2024-10-21;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-6641,69;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P007;Equipamento Rede;Produtos
L003429;2024-10-21;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;95186,8;F006;Filial Salvador;Nordeste;CC003;Operações;P010;Implantação;Serviços
L003971;2024-10-21;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-5897,76;F005;Filial Porto Alegre;Sul;CC003;Operações;P010;Implantação;Serviços
L004099;2024-10-21;2024;10;Q4;CMV;Custo Matéria-Prima;Despesa;-68172,37;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P001;Software Premium;SaaS
L004280;2024-10-21;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-8672,51;F006;Filial Salvador;Nordeste;CC005;Tecnologia;;;
L004346;2024-10-21;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;81098,63;F005;Filial Porto Alegre;Sul;CC001;Comercial;P004;Consultoria Técnica;Serviços
L004358;2024-10-21;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;222258,47;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;P001;Software Premium;SaaS
L004737;2024-10-21;2024;10;Q4;Impostos sobre Lucro;IRPJ;Despesa;-30211,17;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L004793;2024-10-21;2024;10;Q4;Despesas Administrativas;Honorários Contábeis;Despesa;-7731,54;F007;Filial Recife;Nordeste;CC009;Diretoria;;;
L004931;2024-10-21;2024;10;Q4;CMV;Custo Matéria-Prima;Despesa;-87087,51;F009;Filial Manaus;Norte;CC004;Logística;P007;Equipamento Rede;Produtos
L000097;2024-10-22;2024;10;Q4;Despesas Financeiras;IOF;Despesa;-1744,31;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L000218;2024-10-22;2024;10;Q4;Receitas Financeiras;Rendimentos de Aplicações;Receita;1478,1;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L000220;2024-10-22;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;206159,33;F007;Filial Recife;Nordeste;CC002;Marketing;P003;Consultoria Estratégica;Serviços
L000289;2024-10-22;2024;10;Q4;Outras Despesas;Provisões e Contingências;Despesa;-2638,19;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;;;
L000518;2024-10-22;2024;10;Q4;Deduções;ICMS sobre Vendas;Despesa;-10545,15;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P009;Licença Anual;SaaS
L000746;2024-10-22;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;51889,38;F003;Filial Belo Horizonte;Sudeste;CC008;Administrativo;P006;Hardware Servidor;Produtos
L000811;2024-10-22;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;153071,6;F004;Filial Curitiba;Sul;CC002;Marketing;P005;Treinamento Corporativo;Serviços
L001134;2024-10-22;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-35223,13;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P006;Hardware Servidor;Produtos
L001534;2024-10-22;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-946,5;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;P002;Software Standard;SaaS
L001892;2024-10-22;2024;10;Q4;Receitas Financeiras;Juros Recebidos;Receita;311,69;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L002209;2024-10-22;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-2030,77;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L002268;2024-10-22;2024;10;Q4;CMV;Custo Embalagem;Despesa;-11662,33;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P008;Suporte Técnico;Serviços
L002325;2024-10-22;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;119143,27;F007;Filial Recife;Nordeste;CC005;Tecnologia;P003;Consultoria Estratégica;Serviços
L003042;2024-10-22;2024;10;Q4;Outras Receitas;Venda de Ativo Imobilizado;Receita;14367,47;F006;Filial Salvador;Nordeste;CC003;Operações;;;
L003105;2024-10-22;2024;10;Q4;Despesas Administrativas;Software e SaaS;Despesa;-4070,81;F008;Filial Brasília;Centro-Oeste;CC005;Tecnologia;;;
L003135;2024-10-22;2024;10;Q4;Outras Despesas;Provisões e Contingências;Despesa;-4338,53;F009;Filial Manaus;Norte;CC004;Logística;;;
L003442;2024-10-22;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-2035,69;F009;Filial Manaus;Norte;CC009;Diretoria;;;
L004567;2024-10-22;2024;10;Q4;CMV;Custo Mão de Obra Direta;Despesa;-35371,28;F001;Matriz São Paulo;Sudeste;CC003;Operações;P001;Software Premium;SaaS
L004977;2024-10-22;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;100471,85;F001;Matriz São Paulo;Sudeste;CC001;Comercial;P002;Software Standard;SaaS
L000015;2024-10-23;2024;10;Q4;Deduções;PIS/COFINS;Despesa;-17076,22;F006;Filial Salvador;Nordeste;CC004;Logística;P008;Suporte Técnico;Serviços
L000092;2024-10-23;2024;10;Q4;Receitas Financeiras;Juros Recebidos;Receita;3827,69;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L000622;2024-10-23;2024;10;Q4;CMV;Custo Matéria-Prima;Despesa;-88569,98;F004;Filial Curitiba;Sul;CC004;Logística;P004;Consultoria Técnica;Serviços
L001429;2024-10-23;2024;10;Q4;Despesas Administrativas;Viagens e Hospedagem;Despesa;-2304,39;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L001903;2024-10-23;2024;10;Q4;Despesas Comerciais;Comissões de Vendas;Despesa;-8656,77;F009;Filial Manaus;Norte;CC002;Marketing;;;
L002052;2024-10-23;2024;10;Q4;Deduções;PIS/COFINS;Despesa;-16752,92;F006;Filial Salvador;Nordeste;CC009;Diretoria;P010;Implantação;Serviços
L002105;2024-10-23;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;45864,01;F009;Filial Manaus;Norte;CC004;Logística;P010;Implantação;Serviços
L002446;2024-10-23;2024;10;Q4;Despesas Administrativas;Viagens e Hospedagem;Despesa;-2948,86;F003;Filial Belo Horizonte;Sudeste;CC008;Administrativo;;;
L003015;2024-10-23;2024;10;Q4;Despesas Administrativas;Viagens e Hospedagem;Despesa;-5712,97;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;;;
L003652;2024-10-23;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;144420,45;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;P004;Consultoria Técnica;Serviços
L004251;2024-10-23;2024;10;Q4;CSP;Custo Serviços Prestados;Despesa;-25086,4;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P004;Consultoria Técnica;Serviços
L004621;2024-10-23;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-5670,98;F006;Filial Salvador;Nordeste;CC003;Operações;P006;Hardware Servidor;Produtos
L004763;2024-10-23;2024;10;Q4;Deduções;Descontos Comerciais;Despesa;-1656,32;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P008;Suporte Técnico;Serviços
L000137;2024-10-24;2024;10;Q4;Receita Bruta;Venda de Serviços;Receita;221785,57;F005;Filial Porto Alegre;Sul;CC008;Administrativo;P002;Software Standard;SaaS
L000971;2024-10-24;2024;10;Q4;Receitas Financeiras;Juros Recebidos;Receita;426,36;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L001027;2024-10-24;2024;10;Q4;Receita Bruta;Receita de Assinaturas;Receita;51122,0;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;P001;Software Premium;SaaS
L001218;2024-10-24;2024;10;Q4;Outras Receitas;Venda de Ativo Imobilizado;Receita;34460,72;F001;Matriz São Paulo;Sudeste;CC009;Diretoria;;;
L001570;2024-10-24;2024;10;Q4;Receitas Financeiras;Juros Recebidos;Receita;1781,57;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L002058;2024-10-24;2024;10;Q4;Deduções;Devoluções de Vendas;Despesa;-14577,7;F005;Filial Porto Alegre;Sul;CC006;Financeiro;P010;Implantação;Serviços
L002368;2024-10-24;2024;10;Q4;Outras Despesas;Provisões e Contingências;Despesa;-5012,12;F009;Filial Manaus;Norte;CC003;Operações;;;
L002477;2024-10-24;2024;10;Q4;Despesas Comerciais;Marketing e Publicidade;Despesa;-15358,87;F005;Filial Porto Alegre;Sul;CC001;Comercial;;;
L002659;2024-10-24;2024;10;Q4;Despesas Administrativas;Honorários Contábeis;Despesa;-3862,68;F006;Filial Salvador;Nordeste;CC008;Administrativo;;;
L002721;2024-10-24;2024;10;Q4;Despesas Administrativas;Viagens e Hospedagem;Despesa;-4123,05;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;;;
L002871;2024-10-24;2024;10;Q4;Deduções;ISS;Despesa;-17093,82;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;P002;Software Standard;SaaS
L003993;2024-10-24;2024;10;Q4;CMV;Custo Embalagem;Despesa;-10299,29;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P006;Hardware Servidor;Produtos
L004034;2024-10-24;2024;10;Q4;Outras Receitas;Venda de Ativo Imobilizado;Receita;18119,82;F002;Filial Rio de Janeiro;Sudeste;CC005;Tecnologia;;;
L004670;2024-10-24;2024;10;Q4;Despesas Administrativas;Honorários Contábeis;Despesa;-3530,46;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;;;
L000335;2024-10-25;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-3989,28;F007;Filial Recife;Nordeste;CC001;Comercial;;;
L000948;2024-10-25;2024;10;Q4;Impostos sobre Lucro;IRPJ;Despesa;-23725,22;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L002201;2024-10-25;2024;10;Q4;Despesas Comerciais;Fretes sobre Vendas;Despesa;-3464,22;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;;;
L002491;2024-10-25;2024;10;Q4;Despesas Administrativas;Honorários Contábeis;Despesa;-6708,79;F001;Matriz São Paulo;Sudeste;CC009;Diretoria;;;
L002609;2024-10-25;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-6980,99;F007;Filial Recife;Nordeste;CC003;Operações;P009;Licença Anual;SaaS
L002821;2024-10-25;2024;10;Q4;CMV;Custo Matéria-Prima;Despesa;-70560,85;F009;Filial Manaus;Norte;CC003;Operações;P003;Consultoria Estratégica;Serviços
L003121;2024-10-25;2024;10;Q4;Receita Bruta;Venda de Produtos;Receita;253367,48;F004;Filial Curitiba;Sul;CC006;Financeiro;P010;Implantação;Serviços
L003502;2024-10-25;2024;10;Q4;Despesas Administrativas;Aluguel;Despesa;-23258,89;F006;Filial Salvador;Nordeste;CC004;Logística;;;
L003528;2024-10-25;2024;10;Q4;Despesas Administrativas;Treinamentos;Despesa;-2956,52;F002;Filial Rio de Janeiro;Sudeste;CC007;RH;;;
L003798;2024-10-25;2024;10;Q4;Despesas Financeiras;IOF;Despesa;-374,14;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L003922;2024-10-25;2024;10;Q4;Despesas Comerciais;Comissões de Vendas;Despesa;-3751,74;F005;Filial Porto Alegre;Sul;CC001;Comercial;;;
L004020;2024-10-25;2024;10;Q4;CMV;Frete sobre Compras;Despesa;-6257,44;F009;Filial Manaus;Norte;CC004;Logística;P005;Treinamento Corporativo;Serviços
L004461;2024-10-25;2024;10;Q4;Despesas Administrativas;Telefonia e Internet;Despesa;-2360,94;F009;Filial Manaus;Norte;CC003;Operações;;;
L000052;2024-10-26;2024;10;Q4;CMV;Custo Embalagem;Despesa;-7522,89;F009;Filial Manaus;Norte;CC003;Operações;P009;Licença Anual;SaaS
